평가년도,도서관구분,도서관명,행정구역,시군구,장서수(인쇄),사서수,대출자수,대출권수,도서예산(자료구입비)
2023,LIBTYPE000004,우촌초등학교,서울,성북구,14657,0,8748,15887,16000000
2023,LIBTYPE000004,서울대학교사범대학부설중학교,서울,성북구,18900,0,1768,2293,11500000
2023,LIBTYPE000004,북악중학교,서울,성북구,15521,0,2286,3537,7680000
2023,LIBTYPE000004,삼선중학교,서울,성북구,20056,0,3277,4292,13818000
2023,LIBTYPE000004,석관중학교,서울,성북구,8658,0,1645,2031,12302000
2023,LIBTYPE000004,월곡중학교,서울,성북구,14711,0,1399,2100,11328000
2023,LIBTYPE000004,장위중학교,서울,성북구,22611,0,2015,2844,12300000
2023,LIBTYPE000004,종암중학교,서울,성북구,15375,0,1232,1668,12000000
2023,LIBTYPE000004,개운중학교,서울,성북구,19230,0,2877,4341,13288000
2023,LIBTYPE000004,숭곡중학교,서울,성북구,15139,0,2222,2602,15600000
2023,LIBTYPE000004,길음중학교,서울,성북구,15004,0,1962,3625,13110000
2023,LIBTYPE000004,고려대학교사범대학부속중학교,서울,성북구,17116,0,350,566,8000000
2023,LIBTYPE000004,고명중학교,서울,성북구,8681,0,2089,2893,2000000
2023,LIBTYPE000004,남대문중학교,서울,성북구,15756,0,1462,3073,11000000
2023,LIBTYPE000004,홍익대학교사범대학부속중학교,서울,성북구,12214,0,2101,3284,12301000
2023,LIBTYPE000004,동구여자중학교,서울,성북구,13203,0,866,1126,11850000
2023,LIBTYPE000004,성신여자중학교,서울,성북구,16067,0,1379,1894,5200000
2023,LIBTYPE000004,한성여자중학교,서울,성북구,15622,0,1847,3066,13100000
2023,LIBTYPE000004,혜화여자고등학교,서울,강북구,20508,1,1790,2720,18800000
2023,LIBTYPE000004,솔샘고등학교,서울,강북구,19457,1,1022,1529,14462000
2023,LIBTYPE000004,삼각산고등학교,서울,강북구,16763,1,1861,2405,13965000
2023,LIBTYPE000004,신일고등학교,서울,강북구,21539,0,1074,1404,7200000
2023,LIBTYPE000004,영훈고등학교,서울,강북구,13805,0,2080,2663,18900000
2023,LIBTYPE000004,창문여자고등학교,서울,강북구,22745,1,2538,4376,23063000
2023,LIBTYPE000004,성암국제무역고등학교,서울,강북구,15520,1,776,1708,8520000
2023,LIBTYPE000004,서울미양초등학교,서울,강북구,25891,0,9576,12950,12400000
2023,LIBTYPE000004,서울번동초등학교,서울,강북구,27612,0,6636,9458,14195000
2023,LIBTYPE000004,서울삼양초등학교,서울,강북구,22157,0,10166,17048,12000000
2023,LIBTYPE000004,서울송중초등학교,서울,강북구,20142,0,11604,16557,12583000
2023,LIBTYPE000004,서울송천초등학교,서울,강북구,21653,0,14183,26837,11770000
2023,LIBTYPE000004,서울수유초등학교,서울,강북구,39048,0,7999,13016,12900000
2023,LIBTYPE000004,서울오현초등학교,서울,강북구,24525,0,10395,17364,12065000
2023,LIBTYPE000004,서울우이초등학교,서울,강북구,28299,0,14270,19900,14476000
2023,LIBTYPE000004,서울유현초등학교,서울,강북구,22699,0,3615,5163,10501000
2023,LIBTYPE000004,서울인수초등학교,서울,강북구,27413,0,7706,9142,13000000
2023,LIBTYPE000004,서울화계초등학교,서울,강북구,22715,0,10511,15747,13000000
2023,LIBTYPE000004,서울수송초등학교,서울,강북구,42413,0,4995,6959,14300000
2023,LIBTYPE000004,서울삼각산초등학교,서울,강북구,44261,1,26195,50809,11150000
2023,LIBTYPE000004,영훈초등학교,서울,강북구,62894,1,8519,14175,16304000
2023,LIBTYPE000004,강북중학교,서울,강북구,20815,0,2449,3305,11152000
2023,LIBTYPE000004,번동중학교,서울,강북구,25174,0,1517,1838,11550000
2023,LIBTYPE000004,수유중학교,서울,강북구,13533,0,609,709,10000000
2023,LIBTYPE000004,인수중학교,서울,강북구,17661,0,3073,3844,18200000
2023,LIBTYPE000004,화계중학교,서울,강북구,18324,0,1616,1962,11249000
2023,LIBTYPE000004,수송중학교,서울,강북구,20129,0,850,987,10400000
2023,LIBTYPE000004,삼각산중학교,서울,강북구,24512,0,1403,1884,15333000
2023,LIBTYPE000004,솔샘중학교,서울,강북구,14354,0,1363,1792,9070000
2023,LIBTYPE000004,서라벌중학교,서울,강북구,12757,0,449,577,6000000
2023,LIBTYPE000004,신일중학교,서울,강북구,15416,0,1569,2096,8000000
2023,LIBTYPE000004,성암여자중학교,서울,강북구,16012,0,3455,4169,10000000
2023,LIBTYPE000004,창문여자중학교,서울,강북구,23351,0,1837,2774,13513000
2023,LIBTYPE000004,영훈국제중학교,서울,강북구,27010,0,2838,4320,20000000
2023,LIBTYPE000004,창동고등학교,서울,도봉구,17619,2,1784,3214,10000000
2023,LIBTYPE000004,누원고등학교,서울,도봉구,19049,1,829,1148,13877000
2023,LIBTYPE000004,자운고등학교,서울,도봉구,19277,1,1348,1651,15000000
2023,LIBTYPE000004,도봉고등학교,서울,도봉구,18793,1,434,649,10619000
2023,LIBTYPE000004,효문고등학교,서울,도봉구,16557,0,930,1180,15886000
2023,LIBTYPE000004,선덕고등학교,서울,도봉구,20039,0,1767,3030,31500000
2023,LIBTYPE000004,정의여자고등학교,서울,도봉구,22118,1,873,1225,5000000
2023,LIBTYPE000004,서울외국어고등학교,서울,도봉구,15301,0,507,802,3000000
2023,LIBTYPE000004,서울문화고등학교,서울,도봉구,20289,0,297,494,14296000
2023,LIBTYPE000004,세그루패션디자인고등학교,서울,도봉구,7723,1,663,942,6000000
2023,LIBTYPE000004,서울누원초등학교,서울,도봉구,20761,0,12174,18868,16380000
2023,LIBTYPE000004,서울도봉초등학교,서울,도봉구,20946,0,9708,20123,13000000
2023,LIBTYPE000004,서울방학초등학교,서울,도봉구,20042,0,6673,10392,12000000
2023,LIBTYPE000004,서울백운초등학교,서울,도봉구,20670,0,5583,6864,14370000
2023,LIBTYPE000004,서울숭미초등학교,서울,도봉구,14660,0,7701,8374,12994000
2023,LIBTYPE000004,서울신방학초등학교,서울,도봉구,16745,0,8360,16649,12000000
2023,LIBTYPE000004,서울신창초등학교,서울,도봉구,23721,0,4305,5560,10733000
2023,LIBTYPE000004,서울신학초등학교,서울,도봉구,15160,0,16014,24850,10920000
2023,LIBTYPE000004,서울신화초등학교,서울,도봉구,18774,0,8739,14170,15000000
2023,LIBTYPE000004,서울쌍문초등학교,서울,도봉구,31446,0,22513,34975,14000000
2023,LIBTYPE000004,서울월천초등학교,서울,도봉구,17419,0,4720,7111,12000000
2023,LIBTYPE000004,서울자운초등학교,서울,도봉구,28937,0,9831,21253,12500000
2023,LIBTYPE000004,서울창경초등학교,서울,도봉구,26897,0,25570,37223,16000000
2023,LIBTYPE000004,서울창도초등학교,서울,도봉구,20737,0,13385,21930,12663000
2023,LIBTYPE000004,서울창동초등학교,서울,도봉구,19926,0,4787,6090,13000000
2023,LIBTYPE000004,서울창원초등학교,서울,도봉구,21876,0,7277,14892,10463000
2023,LIBTYPE000004,서울창일초등학교,서울,도봉구,21289,0,13333,25337,13160000
2023,LIBTYPE000004,서울초당초등학교,서울,도봉구,22683,0,15860,25743,13986000
2023,LIBTYPE000004,서울오봉초등학교,서울,도봉구,20654,0,7679,14097,10000000
2023,LIBTYPE000004,서울창림초등학교,서울,도봉구,21754,0,15927,22143,13610000
2023,LIBTYPE000004,서울가인초등학교,서울,도봉구,17628,0,11733,19347,11318000
2023,LIBTYPE000004,동북초등학교,서울,도봉구,24866,0,8009,12608,22000000
2023,LIBTYPE000004,한신초등학교,서울,도봉구,16075,0,13457,25834,12000000
2023,LIBTYPE000004,노곡중학교,서울,도봉구,15638,0,1850,2425,10810000
2023,LIBTYPE000004,도봉중학교,서울,도봉구,19078,0,1642,2067,10550000
2023,LIBTYPE000004,방학중학교,서울,도봉구,20111,0,1241,3808,10386000
2023,LIBTYPE000004,백운중학교,서울,도봉구,17761,0,2816,3439,12000000
2023,LIBTYPE000004,북서울중학교,서울,도봉구,15580,0,761,1348,11232000
2023,LIBTYPE000004,신방학중학교,서울,도봉구,17426,0,2196,3233,11070000
2023,LIBTYPE000004,창동중학교,서울,도봉구,22324,0,1664,1948,10200000
2023,LIBTYPE000004,창북중학교,서울,도봉구,20836,0,2846,5196,12000000
2023,LIBTYPE000004,창일중학교,서울,도봉구,18871,0,1252,2399,13600000
2023,LIBTYPE000004,신도봉중학교,서울,도봉구,12490,0,1496,1813,12000000
2023,LIBTYPE000004,효문중학교,서울,도봉구,13190,0,775,1026,9600000
2023,LIBTYPE000004,선덕중학교,서울,도봉구,18818,0,2347,3161,10000000
2023,LIBTYPE000004,정의여자중학교,서울,도봉구,11969,0,1141,1444,5000000
2023,LIBTYPE000004,상계고등학교,서울,노원구,14008,1,272,294,7740000
2023,LIBTYPE000004,수락고등학교,서울,노원구,18368,1,1143,1391,14634000
2023,LIBTYPE000004,노원고등학교,서울,노원구,18013,1,2144,2725,14812000
2023,LIBTYPE000004,월계고등학교,서울,노원구,14790,1,857,1808,10000000
2023,LIBTYPE000004,불암고등학교,서울,노원구,18683,1,2290,3833,15000000
2023,LIBTYPE000004,대진고등학교,서울,노원구,21450,1,582,739,15000000
2023,LIBTYPE000004,서라벌고등학교,서울,노원구,19007,0,259,1142,13500000
2023,LIBTYPE000004,재현고등학교,서울,노원구,15579,1,1105,1536,21560000
2023,LIBTYPE000004,한국삼육고등학교,서울,노원구,13077,1,1493,1902,15900000
2023,LIBTYPE000004,대진여자고등학교,서울,노원구,33918,1,885,1436,28900000
2023,LIBTYPE000004,상명고등학교,서울,노원구,21821,2,2802,3596,7200000
2023,LIBTYPE000004,염광고등학교,서울,노원구,17600,1,1226,1589,7000000
2023,LIBTYPE000004,영신여자고등학교,서울,노원구,28312,1,1030,1367,6000000
2023,LIBTYPE000004,용화여자고등학교,서울,노원구,25352,1,1589,2211,10000000
2023,LIBTYPE000004,청원여자고등학교,서울,노원구,10253,1,359,461,21740000
2023,LIBTYPE000004,혜성여자고등학교,서울,노원구,24889,2,1606,1775,22000000
2023,LIBTYPE000004,경기기계공업고등학교,서울,노원구,17697,1,686,1169,29780000
2023,LIBTYPE000004,광운인공지능고등학교,서울,노원구,13730,1,188,372,5000000
2023,LIBTYPE000004,미래산업과학고등학교,서울,노원구,9855,1,596,1234,14000000
2023,LIBTYPE000004,염광여자메디텍고등학교,서울,노원구,14309,0,591,1064,7000000
2023,LIBTYPE000004,서울아이티고등학교,서울,노원구,9764,0,1954,3426,9000000
2023,LIBTYPE000004,인덕과학기술고등학교,서울,노원구,13787,1,1320,1320,3500000
2023,LIBTYPE000004,영신간호비즈니스고등학교,서울,노원구,28312,0,1030,1367,1900000
2023,LIBTYPE000004,서울동산고등학교,서울,노원구,14446,2,1207,1720,5450000
2023,LIBTYPE000004,서울계상초등학교,서울,노원구,21044,0,8963,12326,12000000
2023,LIBTYPE000004,서울공릉초등학교,서울,노원구,20716,0,7925,11276,8000000
2023,LIBTYPE000004,서울공연초등학교,서울,노원구,12846,0,9341,13499,10800000
2023,LIBTYPE000004,서울노원초등학교,서울,노원구,22996,0,9344,13941,11772000
2023,LIBTYPE000004,서울노일초등학교,서울,노원구,14793,0,9556,15147,10673000
2023,LIBTYPE000004,서울녹천초등학교,서울,노원구,20764,0,4991,6712,10000000
2023,LIBTYPE000004,서울당현초등학교,서울,노원구,24020,0,12131,19888,19000000
2023,LIBTYPE000004,서울동일초등학교,서울,노원구,16280,0,14283,22878,15000000
2023,LIBTYPE000004,서울불암초등학교,서울,노원구,10988,0,6631,12137,12395000
2023,LIBTYPE000004,서울상경초등학교,서울,노원구,24424,0,15655,24464,12400000
2023,LIBTYPE000004,서울상계초등학교,서울,노원구,19803,0,3252,4644,11000000
2023,LIBTYPE000004,서울상곡초등학교,서울,노원구,21980,0,10034,17624,15000000
2023,LIBTYPE000004,서울상수초등학교,서울,노원구,23420,0,9532,16811,12500000
2023,LIBTYPE000004,서울상원초등학교,서울,노원구,25873,0,6597,12056,11200000
2023,LIBTYPE000004,서울상월초등학교,서울,노원구,16009,0,3136,5471,7000000
2023,LIBTYPE000004,서울상천초등학교,서울,노원구,16425,0,7804,14847,10700000
2023,LIBTYPE000004,서울선곡초등학교,서울,노원구,27145,0,17987,25540,13000000
2023,LIBTYPE000004,서울수락초등학교,서울,노원구,16228,0,9014,16630,12000000
2023,LIBTYPE000004,서울신계초등학교,서울,노원구,21895,0,4033,6510,10183000
2023,LIBTYPE000004,서울신상계초등학교,서울,노원구,21141,0,11991,18679,10645000
2023,LIBTYPE000004,서울연지초등학교,서울,노원구,15763,0,9646,12047,11600000
2023,LIBTYPE000004,서울연촌초등학교,서울,노원구,25621,0,14391,21601,12000000
2023,LIBTYPE000004,서울온곡초등학교,서울,노원구,29322,0,16072,28423,11670000
2023,LIBTYPE000004,서울용동초등학교,서울,노원구,21053,1,9162,20370,10300000
2023,LIBTYPE000004,서울용원초등학교,서울,노원구,18623,0,11340,18520,14500000
2023,LIBTYPE000004,서울원광초등학교,서울,노원구,29023,0,17582,28812,12300000
2023,LIBTYPE000004,서울월계초등학교,서울,노원구,18427,0,4695,7013,11100000
2023,LIBTYPE000004,서울을지초등학교,서울,노원구,19541,0,17349,34570,15089000
2023,LIBTYPE000004,서울중계초등학교,서울,노원구,15296,0,7467,11944,12000000
2023,LIBTYPE000004,서울중원초등학교,서울,노원구,25791,0,13876,19724,12000000
2023,LIBTYPE000004,서울중평초등학교,서울,노원구,25117,0,24789,35331,15300000
2023,LIBTYPE000004,서울중현초등학교,서울,노원구,20957,0,3833,5033,9530000
2023,LIBTYPE000004,서울청계초등학교,서울,노원구,29007,1,10425,21895,16000000
2023,LIBTYPE000004,서울태릉초등학교,서울,노원구,22090,0,23082,38843,12934000
2023,LIBTYPE000004,서울한천초등학교,서울,노원구,23799,0,11166,20228,12000000
2023,LIBTYPE000004,서울수암초등학교,서울,노원구,20472,0,7063,9976,11000000
2023,LIBTYPE000004,서울태랑초등학교,서울,노원구,24673,0,9373,16969,15600000
2023,LIBTYPE000004,서울덕암초등학교,서울,노원구,17016,0,7682,10226,14109000
2023,LIBTYPE000004,상명초등학교,서울,노원구,35500,0,17152,26039,23000000
2023,LIBTYPE000004,청원초등학교,서울,노원구,11492,0,13946,37104,9000000
2023,LIBTYPE000004,태강삼육초등학교,서울,노원구,22204,0,610,914,5000000
2023,LIBTYPE000004,화랑초등학교,서울,노원구,21157,0,6478,9342,30000000
2023,LIBTYPE000004,공릉중학교,서울,노원구,17595,0,1743,2164,11800000
2023,LIBTYPE000004,노원중학교,서울,노원구,16583,0,1770,2588,11250000
2023,LIBTYPE000004,노일중학교,서울,노원구,24752,0,1531,2189,14300000
2023,LIBTYPE000004,녹천중학교,서울,노원구,18777,0,2254,3295,11500000
2023,LIBTYPE000004,불암중학교,서울,노원구,14448,0,2424,4697,15800000
2023,LIBTYPE000004,상경중학교,서울,노원구,24858,0,3769,5434,11729000
2023,LIBTYPE000004,상계중학교,서울,노원구,26100,0,2644,3813,13612000
2023,LIBTYPE000004,상원중학교,서울,노원구,17724,0,2326,2970,10390000
2023,LIBTYPE000004,신상중학교,서울,노원구,16964,0,1617,2367,10501000
2023,LIBTYPE000004,신창중학교,서울,노원구,18964,0,1481,2809,10300000
2023,LIBTYPE000004,온곡중학교,서울,노원구,19886,0,804,2843,12450000
2023,LIBTYPE000004,월계중학교,서울,노원구,18328,0,1071,1733,14560000
2023,LIBTYPE000004,중계중학교,서울,노원구,17442,0,3511,4891,13000000
2023,LIBTYPE000004,중원중학교,서울,노원구,11408,0,900,1675,10998000
2023,LIBTYPE000004,중평중학교,서울,노원구,23600,0,1381,2853,5000000
2023,LIBTYPE000004,하계중학교,서울,노원구,27931,0,1122,2986,14650000
2023,LIBTYPE000004,한천중학교,서울,노원구,19646,0,2991,5593,12461000
2023,LIBTYPE000004,상계제일중학교,서울,노원구,19925,0,1151,1990,13000000
2023,LIBTYPE000004,태랑중학교,서울,노원구,22141,0,2430,3373,12249000
2023,LIBTYPE000004,수락중학교,서울,노원구,17476,0,1112,1684,12000000
2023,LIBTYPE000004,을지중학교,서울,노원구,16875,0,2019,2831,7400000
2023,LIBTYPE000004,광운중학교,서울,노원구,12856,0,793,1118,10000000
2023,LIBTYPE000004,재현중학교,서울,노원구,14229,0,1757,2587,14300000
2023,LIBTYPE000004,염광중학교,서울,노원구,16080,0,2024,2849,10500000
2023,LIBTYPE000004,은평고등학교,서울,은평구,15929,0,608,881,17550000
2023,LIBTYPE000004,진관고등학교,서울,은평구,12630,1,307,474,17510000
2023,LIBTYPE000004,신도고등학교,서울,은평구,14264,1,2119,2964,15000000
2023,LIBTYPE000004,대성고등학교,서울,은평구,14042,0,801,1021,15000000
2023,LIBTYPE000004,선정고등학교,서울,은평구,13872,1,1526,2165,34922000
2023,LIBTYPE000004,숭실고등학교,서울,은평구,30655,1,1082,1724,18500000
2023,LIBTYPE000004,충암고등학교,서울,은평구,13151,0,2263,2978,24060000
2023,LIBTYPE000004,동명여자고등학교,서울,은평구,15594,0,445,635,18150000
2023,LIBTYPE000004,선일여자고등학교,서울,은평구,17022,1,1122,1632,10000000
